tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chiapas,45-59,70978.0,374823.0,698.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chiapas,60+,22100.0,204506.0,423.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,18-29,201950.0,347940.0,728.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,30-44,169517.0,374965.0,914.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,45-59,105612.0,308124.0,745.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Chihuahua,60+,34539.0,152994.0,419.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,18-29,461634.0,737103.0,494.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,30-44,556614.0,1018275.0,868.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,45-59,370536.0,908528.0,761.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Ciudad de México,60+,171089.0,731079.0,634.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,18-29,187527.0,301669.0,750.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,30-44,146826.0,310493.0,951.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,45-59,94464.0,246411.0,703.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Coahuila,60+,26030.0,132872.0,439.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,18-29,45703.0,69608.0,679.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,30-44,37856.0,80399.0,954.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,45-59,24194.0,57497.0,662.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Colima,60+,7990.0,34381.0,422.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,18-29,97210.0,162840.0,717.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,30-44,77518.0,182588.0,955.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,45-59,47042.0,138430.0,694.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Durango,60+,14850.0,73951.0,415.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,18-29,349052.0,632156.0,789.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,30-44,278664.0,589235.0,1009.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,45-59,160904.0,463030.0,729.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guanajuato,60+,56468.0,269056.0,466.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,18-29,181634.0,315087.0,698.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,30-44,164344.0,353741.0,947.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,45-59,98199.0,256720.0,662.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Guerrero,60+,37939.0,164972.0,470.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,18-29,149884.0,273786.0,663.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,30-44,150360.0,322465.0,1027.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,45-59,90866.0,266787.0,793.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Hidalgo,60+,29668.0,144536.0,494.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,18-29,442057.0,736279.0,662.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,30-44,413395.0,839668.0,949.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,45-59,226411.0,627654.0,652.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Jalisco,60+,86043.0,389467.0,442.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,18-29,243886.0,456542.0,772.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,30-44,216389.0,499392.0,1031.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,45-59,129271.0,345935.0,675.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Michoacán,60+,53059.0,219052.0,480.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,18-29,107138.0,177097.0,587.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,30-44,100719.0,202435.0,870.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,45-59,57651.0,176081.0,720.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Morelos,60+,22282.0,116669.0,538.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,18-29,985910.0,1613156.0,696.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,30-44,957804.0,1906740.0,1024.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,45-59,569481.0,1446973.0,777.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,México,60+,228752.0,846339.0,484.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,18-29,55779.0,109195.0,719.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,30-44,52959.0,123636.0,975.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,45-59,34137.0,94630.0,724.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nayarit,60+,10909.0,56331.0,495.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,18-29,327908.0,544682.0,657.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,30-44,260674.0,604362.0,906.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,45-59,180354.0,517298.0,775.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Nuevo León,60+,65476.0,336194.0,549.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Oaxaca,18-29,197660.0,368604.0,701.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Oaxaca,30-44,183574.0,443498.0,1065.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Oaxaca,45-59,110903.0,332659.0,781.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Oaxaca,60+,49656.0,213215.0,539.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Puebla,18-29,319083.0,594492.0,693.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Puebla,30-44,314037.0,694370.0,1025.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Puebla,45-59,205735.0,542002.0,744.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Puebla,60+,60414.0,343880.0,512.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Querétaro,18-29,134541.0,221432.0,686.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Querétaro,30-44,137786.0,266570.0,1013.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Querétaro,45-59,78588.0,183073.0,705.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Querétaro,60+,22517.0,90019.0,383.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Quintana Roo,18-29,109240.0,181735.0,717.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Quintana Roo,30-44,97557.0,216350.0,1028.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Quintana Roo,45-59,48312.0,146532.0,664.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Quintana Roo,60+,10115.0,54898.0,271.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,San Luis Potosí,18-29,156667.0,275307.0,712.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,San Luis Potosí,30-44,131888.0,293472.0,986.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,San Luis Potosí,45-59,78226.0,237856.0,770.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,San Luis Potosí,60+,32042.0,154431.0,562.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sinaloa,18-29,141586.0,260009.0,676.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sinaloa,30-44,120111.0,310044.0,941.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sinaloa,45-59,80239.0,258255.0,786.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sinaloa,60+,31923.0,145871.0,513.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sonora,18-29,162515.0,260524.0,660.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sonora,30-44,148678.0,296012.0,921.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sonora,45-59,80877.0,248412.0,759.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Sonora,60+,27137.0,137984.0,490.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tabasco,18-29,117319.0,223099.0,743.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tabasco,30-44,114324.0,267734.0,1046.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tabasco,45-59,53267.0,173113.0,671.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tabasco,60+,14050.0,84164.0,343.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tamaulipas,18-29,162023.0,323542.0,670.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tamaulipas,30-44,114894.0,342992.0,864.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tamaulipas,45-59,69670.0,292615.0,721.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tamaulipas,60+,27416.0,166375.0,455.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tlaxcala,18-29,76777.0,131294.0,796.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tlaxcala,30-44,62971.0,140599.0,1078.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tlaxcala,45-59,36122.0,110074.0,771.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Tlaxcala,60+,11106.0,61101.0,476.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Veracruz,18-29,396363.0,684727.0,598.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Veracruz,30-44,361178.0,871696.0,936.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Veracruz,45-59,252145.0,698649.0,721.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Veracruz,60+,103194.0,451415.0,531.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Yucatán,18-29,128404.0,214694.0,682.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Yucatán,30-44,117733.0,244215.0,968.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Yucatán,45-59,69486.0,185177.0,684.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Yucatán,60+,24680.0,111243.0,463.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Zacatecas,18-29,72977.0,144564.0,719.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Zacatecas,30-44,59450.0,153056.0,954.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Zacatecas,45-59,42269.0,130870.0,741.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia total en los últimos 12 meses,2021,Mujeres,Sin discapacidad,Zacatecas,60+,12967.0,67375.0,441.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Aguascalientes,18-29,7329.0,11233.0,60.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Aguascalientes,30-44,7107.0,14031.0,89.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Aguascalientes,45-59,11039.0,22565.0,137.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Aguascalientes,60+,7831.0,33380.0,230.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Baja California,18-29,15664.0,25864.0,48.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Baja California,30-44,6040.0,20555.0,46.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
autonomia,Violencia psicológica en los últimos 12 meses,2021,Mujeres,Con discapacidad,Baja California,45-59,12756.0,50529.0,117.0,,ENDIREH (INEGI),Mujeres de 15 años o más,endireh
