tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Campeche,18-29,59303.0,84156.0,7707.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Campeche,30-44,86094.0,94201.0,8394.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Campeche,45-59,58834.0,67907.0,5819.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Campeche,60+,20370.0,36017.0,3396.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chiapas,18-29,369084.0,512501.0,117144.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chiapas,30-44,442639.0,495673.0,106985.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chiapas,45-59,281438.0,323895.0,65659.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chiapas,60+,121420.0,192434.0,39278.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chihuahua,18-29,262163.0,363702.0,26501.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chihuahua,30-44,344500.0,374505.0,28279.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chihuahua,45-59,257344.0,293488.0,23898.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Chihuahua,60+,71354.0,159362.0,17370.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Ciudad de México,18-29,520896.0,835137.0,25263.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Ciudad de México,30-44,887247.0,978803.0,29422.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Ciudad de México,45-59,684176.0,777981.0,23344.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Ciudad de México,60+,263640.0,548724.0,16086.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Coahuila,18-29,216187.0,304577.0,20395.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Coahuila,30-44,287582.0,316648.0,21228.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Coahuila,45-59,209536.0,241869.0,17464.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Coahuila,60+,56381.0,145612.0,10873.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Colima,18-29,51050.0,68776.0,5703.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Colima,30-44,71260.0,77197.0,6228.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Colima,45-59,49560.0,56365.0,4776.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Colima,60+,16458.0,33767.0,3090.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Durango,18-29,119464.0,173496.0,22483.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Durango,30-44,145502.0,165413.0,21978.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Durango,45-59,106738.0,126695.0,16707.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Durango,60+,34087.0,74514.0,11359.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guanajuato,18-29,449221.0,605491.0,40236.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guanajuato,30-44,539375.0,589684.0,39295.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guanajuato,45-59,359848.0,409185.0,27652.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guanajuato,60+,123052.0,244061.0,17592.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guerrero,18-29,206246.0,303048.0,61244.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guerrero,30-44,255271.0,295387.0,56137.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guerrero,45-59,183343.0,221716.0,40408.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Guerrero,60+,81753.0,152377.0,29754.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Hidalgo,18-29,188279.0,270935.0,42785.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Hidalgo,30-44,262906.0,288239.0,45045.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Hidalgo,45-59,192073.0,220881.0,35692.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Hidalgo,60+,75548.0,141123.0,24885.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Jalisco,18-29,601253.0,799461.0,69918.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Jalisco,30-44,775573.0,837785.0,73557.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Jalisco,45-59,530897.0,594895.0,53534.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Jalisco,60+,182100.0,367973.0,37743.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Michoacán,18-29,323282.0,437643.0,63064.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Michoacán,30-44,391820.0,430510.0,62995.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Michoacán,45-59,278892.0,316619.0,46056.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Michoacán,60+,121872.0,221597.0,34439.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Morelos,18-29,134827.0,185653.0,22603.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Morelos,30-44,167168.0,183538.0,22357.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Morelos,45-59,128715.0,146845.0,17377.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Morelos,60+,50632.0,98216.0,11692.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,México,18-29,1077643.0,1620806.0,117454.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,México,30-44,1539357.0,1699641.0,121319.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,México,45-59,1151894.0,1312786.0,89342.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,México,60+,353071.0,734238.0,49351.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nayarit,18-29,79768.0,109624.0,16008.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nayarit,30-44,108159.0,117919.0,16119.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nayarit,45-59,75661.0,87643.0,11886.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nayarit,60+,31603.0,59952.0,8313.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nuevo León,18-29,432896.0,592273.0,32641.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nuevo León,30-44,581259.0,626720.0,35756.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nuevo León,45-59,417393.0,468572.0,26291.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Nuevo León,60+,97887.0,265153.0,16045.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Oaxaca,18-29,243050.0,343563.0,155635.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Oaxaca,30-44,320096.0,365658.0,162251.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Oaxaca,45-59,222395.0,264159.0,119030.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Oaxaca,60+,110166.0,188027.0,91175.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Puebla,18-29,458463.0,630299.0,115476.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Puebla,30-44,562644.0,610241.0,110962.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Puebla,45-59,382444.0,427677.0,77411.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Puebla,60+,151145.0,262956.0,53867.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Querétaro,18-29,172662.0,242118.0,14322.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Querétaro,30-44,230893.0,254220.0,14543.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Querétaro,45-59,145195.0,166260.0,9609.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Querétaro,60+,42373.0,94126.0,5706.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Quintana Roo,18-29,156077.0,202423.0,8210.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Quintana Roo,30-44,208509.0,228820.0,9021.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Quintana Roo,45-59,119309.0,134537.0,5463.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Quintana Roo,60+,30029.0,55239.0,2661.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,San Luis Potosí,18-29,188003.0,263404.0,30982.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,San Luis Potosí,30-44,242091.0,266497.0,31087.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,San Luis Potosí,45-59,171688.0,195103.0,24419.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,San Luis Potosí,60+,72108.0,137261.0,19535.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sinaloa,18-29,191908.0,283158.0,15007.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sinaloa,30-44,258543.0,284321.0,15353.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sinaloa,45-59,197158.0,228562.0,12677.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sinaloa,60+,67116.0,149652.0,8942.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sonora,18-29,186567.0,274804.0,22796.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sonora,30-44,270391.0,301757.0,25393.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
trabajo,Población ocupada,2020,Hombres,Sin discapacidad,Sonora,45-59,200566.0,231326.0,21579.0,,"Censo de Población y Vivienda, cuestionario ampliado (INEGI)",Personas de 18 años o más,censo
